kepoi_name,period_days,orbital_dist_AU,planet_radius_earth,planet_type,stellar_mass_solar,stellar_temp_K,luminosity_solar,hz_inner_AU,hz_outer_AU,in_habitable_zone,koi_kepmag
K05486.01,4.1547,0.0609,23.47,Super-Jupiter,1.742,6996.0,24.2499,4.6782,6.7465,False,12.572
K05761.01,6.1329,0.0719,1.56,Super-Earth,1.316,5877.0,4.4281,1.9991,2.8829,False,13.421
K06016.01,4.5534,0.0536,25.84,Super-Jupiter,0.991,6306.0,1.7449,1.2549,1.8097,False,11.471
K06103.02,122.8054,0.5559,118.62,Super-Jupiter,1.519,5874.0,9.6517,2.9514,4.2562,False,13.436
K06342.01,8.1771,0.0799,0.83,Rocky (Earth-like),1.017,6501.0,2.3424,1.454,2.0968,False,12.419
K04246.02,8.7563,0.0843,1.12,Rocky (Earth-like),1.044,5839.0,1.5701,1.1904,1.7167,False,13.382
K04251.01,6.2397,0.0653,1.55,Super-Earth,0.956,5751.0,1.2822,1.0757,1.5513,False,13.795
K04367.01,170.9957,0.6753,4.9,Gas Giant,1.405,6127.0,4.972,2.1183,3.0548,False,13.985
K04581.01,6.006,0.0657,0.73,Rocky (Earth-like),1.05,6103.0,1.6749,1.2295,1.773,False,13.549
K04582.01,4.2243,0.0494,0.35,Rocky (Earth-like),0.903,5735.0,0.7567,0.8264,1.1917,False,11.756
K04699.01,3.0771,0.0435,1.08,Rocky (Earth-like),1.162,6108.0,2.2289,1.4183,2.0453,False,12.889
K04833.01,4.3172,0.0515,1.01,Rocky (Earth-like),0.979,5992.0,1.9848,1.3384,1.9301,False,13.6
K04834.01,3.741,0.0546,1.85,Super-Earth,1.554,5110.0,6.3863,2.4008,3.4621,False,13.096
K04972.01,26.0923,0.185,1.35,Super-Earth,1.241,6346.0,2.1445,1.3912,2.0062,False,13.98
K06246.01,9.1332,0.0867,1.48,Super-Earth,1.041,6122.0,1.1712,1.0281,1.4826,False,11.767
K06353.01,10.0714,0.098,1.98,Super-Earth,1.236,5768.0,7.8416,2.6603,3.8364,False,13.472
K04152.01,64.1862,0.3683,8.0,Gas Giant,1.618,6951.0,15.9319,3.7919,5.4683,False,12.972
K04257.01,41.6758,0.2374,2.1,Mini-Neptune,1.027,5745.0,3.0378,1.6558,2.3878,False,13.34
K04482.01,5.383,0.0627,0.78,Rocky (Earth-like),1.135,6256.0,2.2976,1.44,2.0766,False,12.642
K04588.01,7.5374,0.0802,0.93,Rocky (Earth-like),1.212,6483.0,3.2682,1.7174,2.4767,False,12.912
K04713.01,8.7963,0.0834,1.36,Super-Earth,1.0,5780.0,1.0014,0.9507,1.371,False,13.641
K04839.01,21.842,0.162,2.01,Mini-Neptune,1.189,6194.0,6.6322,2.4465,3.5282,False,13.547
K05007.01,14.5168,0.1217,1.82,Super-Earth,1.141,5934.0,3.9528,1.8888,2.7238,False,13.698
K05515.01,6.2635,0.0651,6.46,Gas Giant,0.936,6247.0,1.948,1.3259,1.9121,False,13.952
K06250.01,1.8532,0.0308,32.99,Super-Jupiter,1.14,6384.0,4.3883,1.9901,2.8699,False,13.085
K06361.01,1.5293,0.0281,2.26,Mini-Neptune,1.263,6438.0,7.9143,2.6726,3.8541,False,11.268
K06475.01,4.8451,0.05,1.54,Super-Earth,0.709,4337.0,0.1618,0.3821,0.5511,False,13.731
K04157.02,5.2158,0.0628,0.83,Rocky (Earth-like),1.213,6202.0,1.6711,1.2281,1.771,False,12.692
K00396.01,14.5915,0.1166,36.85,Super-Jupiter,0.993,5940.0,1.9227,1.3173,1.8997,False,13.311
K04260.04,84.7998,0.3576,1.16,Rocky (Earth-like),0.848,5619.0,1.7681,1.2632,1.8217,False,11.443
K04377.01,19.8751,0.1657,2.49,Mini-Neptune,1.536,6918.0,8.2529,2.7291,3.9357,False,13.543
K04380.01,5.7816,0.07,1.7,Super-Earth,1.371,6443.0,5.4879,2.2255,3.2094,False,13.384
K04715.01,53.2856,0.2579,1.44,Super-Earth,0.806,6015.0,1.3121,1.0882,1.5693,False,13.98
K04716.01,5.8943,0.0657,0.61,Rocky (Earth-like),1.087,5929.0,1.4535,1.1453,1.6517,False,12.322
K05007.02,80.8818,0.3825,2.27,Mini-Neptune,1.141,5934.0,3.9528,1.8888,2.7238,False,13.698
K05543.01,7.4151,0.1115,91.09,Super-Jupiter,3.366,4989.0,185.4517,12.9372,18.6567,False,13.56
K05817.01,113.0835,0.4694,1.59,Super-Earth,1.079,5903.0,2.1352,1.3882,2.0019,False,13.336
K04383.02,2.5839,0.0372,0.77,Rocky (Earth-like),1.032,6164.0,1.5388,1.1785,1.6995,False,13.874
K04601.01,7.94,0.0812,0.98,Rocky (Earth-like),1.132,6278.0,1.6286,1.2124,1.7483,False,13.757
K04603.01,15.9514,0.1311,1.17,Rocky (Earth-like),1.181,6451.0,2.1197,1.3831,1.9946,False,13.629
K04605.01,7.7859,0.0767,0.68,Rocky (Earth-like),0.994,6045.0,1.0904,0.992,1.4306,False,13.515
K05016.01,0.5236,0.0166,1.08,Rocky (Earth-like),2.225,8277.0,52.1163,6.8582,9.8903,False,10.061
K05287.01,3.9892,0.0725,28.1,Super-Jupiter,3.192,4998.0,146.6924,11.5061,16.593,False,13.56
K05552.01,295.9589,0.8301,2.1,Mini-Neptune,0.871,5505.0,0.8109,0.8555,1.2337,False,13.344
K05563.01,7.6221,0.083,3.8,Mini-Neptune,1.312,5222.0,6.6705,2.4536,3.5383,False,13.629
K05566.01,0.9887,0.0222,3.18,Mini-Neptune,1.49,6456.0,11.9852,3.2889,4.7429,False,12.551
K05833.01,440.1713,1.1437,5.97,Gas Giant,1.03,6261.0,3.8866,1.8729,2.7009,False,13.014
K05845.01,22.266,0.1717,1.18,Rocky (Earth-like),1.363,6888.0,4.4957,2.0143,2.9048,False,11.299
K06263.01,8.6097,0.1006,3.33,Mini-Neptune,1.83,5418.0,13.853,3.5359,5.0991,False,12.765
K04273.01,17.3732,0.1409,1.31,Super-Earth,1.237,6180.0,3.1037,1.6736,2.4136,False,12.677
K04388.02,61.8589,0.3426,2.47,Mini-Neptune,1.402,5529.0,6.6535,2.4505,3.5338,False,12.045
K04505.01,18.0071,0.1355,1.05,Rocky (Earth-like),1.023,6173.0,1.7743,1.2654,1.8249,False,13.615
K04614.01,6.4547,0.0718,1.38,Super-Earth,1.185,6474.0,2.9237,1.6244,2.3425,False,13.784
K05310.01,22.2904,0.1527,1.13,Rocky (Earth-like),0.956,5597.0,0.8805,0.8914,1.2855,False,13.993
K04287.01,13.123,0.1148,1.29,Super-Earth,1.173,6134.0,3.5212,1.7827,2.5708,False,11.265
K04287.02,9.6183,0.0934,0.85,Rocky (Earth-like),1.173,6134.0,3.5212,1.7827,2.5708,False,11.265
K04399.01,42.1003,0.2301,1.42,Super-Earth,0.917,5595.0,0.5912,0.7305,1.0534,False,11.965
K04744.01,3.3916,0.0442,0.49,Rocky (Earth-like),1.0,5896.0,0.9058,0.9041,1.3039,False,13.773
K05321.01,215.6344,0.7108,1.92,Super-Earth,1.03,6163.0,3.1824,1.6947,2.444,False,13.793
K05323.01,7.1555,0.093,48.93,Super-Jupiter,2.096,4992.0,36.124,5.7098,8.2341,False,13.672
K05597.01,7.7771,0.0713,0.73,Rocky (Earth-like),0.8,5073.0,0.4303,0.6232,0.8987,False,13.725
K05874.01,287.3311,0.8176,2.07,Mini-Neptune,0.883,5426.0,0.7886,0.8436,1.2166,False,13.618
K04180.01,1.1216,0.0191,0.6,Rocky (Earth-like),0.735,4518.0,0.1938,0.4182,0.6031,False,13.958
K04288.02,9.0875,0.0862,0.73,Rocky (Earth-like),1.036,5888.0,1.6235,1.2105,1.7456,False,12.4
K04288.04,13.951,0.1148,0.75,Rocky (Earth-like),1.036,5888.0,1.6235,1.2105,1.7456,False,12.4
K04407.01,1.3381,0.0257,0.6,Rocky (Earth-like),1.269,6355.0,2.5459,1.5158,2.186,False,11.179
K04871.01,4.082,0.051,0.6,Rocky (Earth-like),1.061,6538.0,2.1907,1.4061,2.0277,False,13.05
K05901.01,61.6111,0.323,1.29,Super-Earth,1.184,6533.0,3.1395,1.6833,2.4275,False,12.332
K06156.01,1.6084,0.0225,19.36,Super-Jupiter,0.589,5022.0,0.198,0.4227,0.6096,False,13.819
K04296.01,2.4939,0.0333,0.59,Rocky (Earth-like),0.79,5615.0,0.6444,0.7626,1.0998,False,13.03
K04298.01,2.8949,0.0447,1.16,Rocky (Earth-like),1.418,7087.0,6.4184,2.4068,3.4708,False,13.458
K04633.01,11.6933,0.1068,1.12,Rocky (Earth-like),1.189,6049.0,2.2022,1.4098,2.0331,False,13.848
K04634.01,4.0275,0.0493,0.98,Rocky (Earth-like),0.987,6174.0,1.4127,1.1291,1.6283,False,13.685
K04637.01,4.3799,0.0575,0.81,Rocky (Earth-like),1.324,6311.0,5.2358,2.1738,3.1348,False,10.438
K04881.01,5.6795,0.0648,1.16,Rocky (Earth-like),1.127,6514.0,4.0583,1.9138,2.7599,False,12.892
K00075.01,105.8818,0.4782,10.16,Gas Giant,1.301,5903.0,6.8032,2.4779,3.5734,False,10.775
K05336.01,265.7414,0.9043,3.24,Mini-Neptune,1.397,6537.0,5.6619,2.2605,3.2599,False,13.491
K05341.01,15.1858,0.122,2.26,Mini-Neptune,1.05,6311.0,2.5518,1.5176,2.1885,False,12.493
K05632.01,264.4666,0.86,2.61,Mini-Neptune,1.213,6551.0,2.5244,1.5094,2.1767,False,11.154
K06401.01,1.9613,0.0352,41.53,Super-Jupiter,1.516,6221.0,6.4921,2.4206,3.4907,False,13.749
K04301.02,6.3192,0.0693,1.04,Rocky (Earth-like),1.11,6254.0,3.9947,1.8987,2.7382,False,13.096
K04302.01,5.5331,0.0622,1.05,Rocky (Earth-like),1.047,6170.0,2.6403,1.5437,2.2261,False,13.591
K04421.01,4.7269,0.0569,0.61,Rocky (Earth-like),1.1,5950.0,1.6085,1.2049,1.7375,False,12.788
K04421.02,6.5595,0.0708,0.62,Rocky (Earth-like),1.1,5950.0,1.6085,1.2049,1.7375,False,12.788
K04528.01,8.3122,0.0726,10.63,Gas Giant,0.739,5421.0,0.5159,0.6823,0.984,False,13.019
K05361.01,22.0496,0.1689,1.9,Super-Earth,1.321,6821.0,4.654,2.0494,2.9555,False,13.454
K05375.01,285.3746,0.7931,5.94,Gas Giant,0.817,5142.0,4.7641,2.0735,2.9903,False,13.863
K05663.01,140.8845,0.5449,1.52,Super-Earth,1.087,5960.0,1.6657,1.2261,1.7681,False,13.06
K06299.01,0.9476,0.0186,0.67,Rocky (Earth-like),0.955,5508.0,0.5827,0.7252,1.0458,False,13.853
K04647.01,37.9044,0.2239,1.97,Super-Earth,1.042,5303.0,2.7369,1.5716,2.2665,False,13.726
K04647.02,12.0086,0.1041,2.08,Mini-Neptune,1.042,5303.0,2.7369,1.5716,2.2665,False,13.726
K04651.01,1.1926,0.0207,0.77,Rocky (Earth-like),0.837,5600.0,0.9054,0.9039,1.3036,False,13.818
K04771.01,142.7039,0.5821,1.95,Super-Earth,1.292,6701.0,3.0058,1.647,2.3752,False,13.964
K04773.01,8.8494,0.0838,0.82,Rocky (Earth-like),1.004,6095.0,1.5256,1.1734,1.6922,False,13.556
K04773.02,11.1438,0.0978,0.75,Rocky (Earth-like),1.004,6095.0,1.5256,1.1734,1.6922,False,13.556
K04774.01,51.5678,0.2539,1.3,Super-Earth,0.821,5285.0,0.5371,0.6962,1.004,False,13.882
K04775.01,16.4492,0.1437,2.75,Mini-Neptune,1.464,5334.0,5.6494,2.258,3.2563,False,12.999
K05964.01,32.0332,0.2043,0.85,Rocky (Earth-like),1.108,6039.0,1.2053,1.043,1.5041,False,13.186
K05974.01,4.7682,0.0477,0.49,Rocky (Earth-like),0.638,4680.0,0.1813,0.4045,0.5833,False,13.442
K04318.01,14.8163,0.1251,1.57,Super-Earth,1.191,6356.0,2.5707,1.5232,2.1966,False,12.583
K04431.01,19.5651,0.1462,0.97,Rocky (Earth-like),1.09,6180.0,1.9961,1.3422,1.9356,False,12.674
K04435.01,10.8614,0.0981,1.01,Rocky (Earth-like),1.069,6339.0,1.4984,1.1629,1.677,False,13.517
K04653.01,19.9779,0.1545,1.07,Rocky (Earth-like),1.232,6392.0,2.0223,1.351,1.9482,False,13.52
K04656.01,3.8184,0.0529,1.39,Super-Earth,1.351,6738.0,5.2944,2.1859,3.1523,False,13.821
K04657.01,7.576,0.0715,0.54,Rocky (Earth-like),0.848,5361.0,0.444,0.633,0.9129,False,13.241
K04657.02,10.4315,0.0884,0.77,Rocky (Earth-like),0.848,5361.0,0.444,0.633,0.9129,False,13.241
K04778.01,0.7722,0.0163,4.44,Gas Giant,0.967,5951.0,4.8683,2.0961,3.0228,False,13.308
K04907.01,4.0448,0.051,0.67,Rocky (Earth-like),1.082,6358.0,1.9087,1.3125,1.8927,False,13.778
K05129.01,0.6688,0.0231,124.42,Super-Jupiter,3.686,3711.0,3833.2132,58.8173,84.8207,False,11.598
K05132.01,43.9312,0.2927,58.37,Super-Jupiter,1.734,4888.0,13.4893,3.4891,5.0317,False,12.776
K05410.01,24.1528,0.1674,0.97,Rocky (Earth-like),1.073,6223.0,1.6133,1.2066,1.7401,False,13.664
K05411.01,11.1734,0.1133,1.4,Super-Earth,1.552,7372.0,8.1339,2.7094,3.9072,False,13.335
K05708.01,7.8634,0.0768,22.7,Super-Jupiter,0.976,5615.0,1.748,1.256,1.8113,False,12.524
K06194.01,42.2947,0.3159,140.14,Super-Jupiter,2.351,4926.0,32.5459,5.4197,7.8157,False,12.057
K04212.02,10.099,0.0947,1.03,Rocky (Earth-like),1.109,6174.0,2.2646,1.4296,2.0617,False,13.96
K04323.01,11.4959,0.1036,1.59,Super-Earth,1.123,6290.0,3.1852,1.6955,2.4451,False,13.582
K04443.01,5.6758,0.0679,1.22,Rocky (Earth-like),1.294,6681.0,3.6964,1.8265,2.634,False,13.802
K04546.01,0.7418,0.0186,72.36,Super-Jupiter,1.566,5897.0,10.745,3.1141,4.4908,False,13.469
K04663.01,5.6569,0.0618,0.74,Rocky (Earth-like),0.986,5687.0,1.6352,1.2148,1.7519,False,12.715
K04913.01,6.7879,0.0834,2.44,Mini-Neptune,1.677,6537.0,13.112,3.44,4.9608,False,13.36
K05150.01,26.5246,0.1711,2.19,Mini-Neptune,0.95,4995.0,1.6198,1.2091,1.7436,False,13.681
K05157.01,0.7821,0.0207,21.02,Super-Jupiter,1.939,4475.0,147.3514,11.5319,16.6302,False,11.378
K05426.01,124.8872,0.4718,1.78,Super-Earth,0.898,6103.0,1.8954,1.3079,1.8861,False,13.701
K06557.01,6.6345,0.0719,1.04,Rocky (Earth-like),1.126,6463.0,2.3491,1.456,2.0998,False,13.805
K04329.01,17.8008,0.1423,1.02,Rocky (Earth-like),1.214,6240.0,2.1322,1.3872,2.0005,False,12.018
K04331.01,1.7179,0.0309,1.45,Super-Earth,1.333,6694.0,5.4042,2.2085,3.1848,False,13.228
K04452.01,12.8576,0.1045,1.23,Rocky (Earth-like),0.922,5860.0,1.4138,1.1296,1.629,False,13.821
K04557.01,5.7565,0.0646,0.83,Rocky (Earth-like),1.086,6208.0,1.3973,1.123,1.6194,False,13.666
K04674.01,4.8435,0.0542,0.9,Rocky (Earth-like),0.906,5762.0,1.1028,0.9976,1.4387,False,13.59
K05179.01,1.0495,0.023,0.84,Rocky (Earth-like),1.469,7479.0,7.8007,2.6533,3.8264,False,12.519
K05441.01,25.4805,0.1724,1.25,Super-Earth,1.052,6250.0,1.331,1.096,1.5806,False,13.181
K04226.01,49.5647,0.2833,1.63,Super-Earth,1.234,5907.0,2.2714,1.4318,2.0647,False,12.83
K04341.01,10.7783,0.0972,1.25,Super-Earth,1.054,6726.0,2.9059,1.6194,2.3354,False,13.264
K04457.01,79.3343,0.3646,1.56,Super-Earth,1.027,6384.0,1.9709,1.3337,1.9233,False,13.815
K04458.01,358.8189,0.957,2.66,Mini-Neptune,0.908,6056.0,1.017,0.958,1.3816,False,13.919
K04807.01,0.9698,0.0192,0.49,Rocky (Earth-like),1.0,5780.0,1.0014,0.9507,1.371,False,11.563
K05459.01,53.5545,0.3142,3.1,Mini-Neptune,1.442,6039.0,8.2038,2.721,3.924,False,11.47
K05736.01,161.6515,0.5785,2.22,Mini-Neptune,0.988,5725.0,1.6014,1.2022,1.7337,False,13.756
K06093.02,27.2498,0.2193,4.49,Gas Giant,1.894,5440.0,16.0817,3.8097,5.494,False,13.33
K04235.01,66.6435,0.33,2.99,Mini-Neptune,1.079,5751.0,1.3297,1.0955,1.5798,False,13.224
K04345.01,4.3271,0.0483,26.6,Super-Jupiter,0.804,5776.0,2.1141,1.3813,1.992,False,13.404
K04567.01,14.7443,0.1179,8.1,Gas Giant,1.006,6146.0,1.2471,1.0609,1.5299,False,13.775
K04567.02,4.6725,0.0548,1.11,Rocky (Earth-like),1.006,6146.0,1.2471,1.0609,1.5299,False,13.775
K04686.01,11.8299,0.1127,1.6,Super-Earth,1.365,5747.0,5.784,2.2847,3.2948,False,12.327
K04811.01,21.7434,0.1518,2.23,Mini-Neptune,0.987,5767.0,2.224,1.4167,2.0431,False,13.816
K04813.01,9.2295,0.0734,0.82,Rocky (Earth-like),0.618,4781.0,0.1665,0.3876,0.559,False,13.78
K05207.01,18.9828,0.143,0.72,Rocky (Earth-like),1.083,5962.0,1.2143,1.0469,1.5097,False,13.048
K05211.01,3.5645,0.0447,0.6,Rocky (Earth-like),0.937,5435.0,0.5315,0.6926,0.9988,False,12.936
K05475.02,5.6833,0.0583,0.97,Rocky (Earth-like),0.818,6072.0,2.017,1.3492,1.9457,False,13.093
K05752.01,1.3917,0.0234,36.19,Super-Jupiter,0.885,3749.0,631.346,23.8703,34.4234,False,13.71
K04245.01,24.6684,0.1786,1.76,Super-Earth,1.249,6059.0,2.9201,1.6234,2.3411,False,13.572
K04359.01,0.629,0.016,0.81,Rocky (Earth-like),1.375,6739.0,7.8448,2.6608,3.8372,False,11.283
K07157.01,23.9831,0.1581,1.17,Rocky (Earth-like),0.916,5696.0,1.5765,1.1928,1.7202,False,13.863
K07162.01,5.1581,0.0643,2.02,Mini-Neptune,1.331,5155.0,7.1316,2.537,3.6586,False,13.031
K07638.01,25.0032,0.1766,1.47,Super-Earth,1.176,6148.0,3.6394,1.8123,2.6136,False,12.55
K07847.01,399.3759,1.102,3.93,Mini-Neptune,1.119,6098.0,3.2479,1.7121,2.469,False,13.281
K08054.01,43.9088,0.2909,7.33,Gas Giant,1.703,5216.0,12.2965,3.3313,4.8041,False,13.589
K08253.01,400.1148,1.0645,0.95,Rocky (Earth-like),1.005,5547.0,0.705,0.7977,1.1503,True,13.521
K00647.02,8.1135,0.078,0.92,Rocky (Earth-like),0.963,6011.0,2.3254,1.4487,2.0891,False,13.55
K07169.01,10.5114,0.0993,0.72,Rocky (Earth-like),1.182,6575.0,2.8556,1.6054,2.3151,False,12.931
K07279.01,11.7728,0.0969,0.93,Rocky (Earth-like),0.875,5410.0,0.8571,0.8795,1.2683,False,13.717
K07645.01,2.0087,0.0277,0.55,Rocky (Earth-like),0.705,5341.0,0.4206,0.6161,0.8885,False,12.334
K07749.01,133.6348,0.4815,1.89,Super-Earth,0.834,5202.0,0.5537,0.7069,1.0194,False,13.623
K08061.01,0.7197,0.0162,0.57,Rocky (Earth-like),1.101,6014.0,1.1573,1.022,1.4738,False,8.777
K08159.02,353.0186,1.0339,2.25,Mini-Neptune,1.183,6450.0,2.0715,1.3673,1.9718,False,13.971
K08163.01,370.9825,1.0102,119.96,Super-Jupiter,0.999,6028.0,3.1474,1.6854,2.4305,False,13.936
K08257.01,9.4609,0.0783,0.54,Rocky (Earth-like),0.716,5485.0,0.5043,0.6746,0.9729,False,13.413
K06954.01,6.6137,0.0711,0.91,Rocky (Earth-like),1.094,6056.0,3.0778,1.6666,2.4035,False,13.109
K07174.01,1.5849,0.0218,0.37,Rocky (Earth-like),0.552,4201.0,0.0895,0.2842,0.4099,False,13.742
K07291.01,25.9137,0.186,3.37,Mini-Neptune,1.279,6167.0,7.1424,2.5389,3.6614,False,12.556
K07750.01,494.4851,1.3737,5.03,Gas Giant,1.414,6303.0,9.2296,2.8861,4.1621,False,12.088
K07863.01,5.2449,0.0562,0.52,Rocky (Earth-like),0.862,5823.0,0.7952,0.8472,1.2217,False,13.695
K06960.01,4.887,0.0578,1.2,Rocky (Earth-like),1.079,6152.0,1.3084,1.0867,1.5671,False,13.873
K07072.01,15.3903,0.1457,4.39,Gas Giant,1.74,5649.0,22.7863,4.5348,6.5397,False,13.808
K07073.01,279.0366,0.8728,30.25,Super-Jupiter,1.139,6072.0,1.9764,1.3356,1.926,False,13.054
K07764.01,227.8346,0.7634,2.83,Mini-Neptune,1.143,6004.0,5.607,2.2495,3.244,False,13.845
K08076.01,71.1068,0.3498,1.42,Super-Earth,1.129,6339.0,2.1704,1.3996,2.0183,False,13.74
K08174.01,295.0607,0.7731,0.64,Rocky (Earth-like),0.708,5332.0,0.4211,0.6165,0.889,True,11.922
K08272.01,432.4279,1.144,1.14,Rocky (Earth-like),1.068,6263.0,1.4054,1.1262,1.6241,True,13.814
K07662.01,4.7252,0.0652,3.98,Mini-Neptune,1.653,6655.0,25.8289,4.8281,6.9626,False,12.358
K07873.01,1.9319,0.0304,0.57,Rocky (Earth-like),1.0,5896.0,0.9058,0.9041,1.3039,False,13.5
K07978.01,7.2682,0.0821,1.66,Super-Earth,1.398,6297.0,6.9461,2.5038,3.6107,False,13.729
K08082.01,8.2766,0.0936,2.48,Mini-Neptune,1.596,6787.0,14.4283,3.6085,5.2039,False,12.43
K08180.01,185.9753,0.8099,2.76,Mini-Neptune,2.049,7365.0,34.9387,5.6154,8.0979,False,10.554
K08183.01,5.8877,0.0643,0.6,Rocky (Earth-like),1.022,6065.0,1.0887,0.9912,1.4295,False,13.811
K08276.01,385.8587,1.1069,3.23,Mini-Neptune,1.215,6551.0,2.3597,1.4593,2.1045,False,13.993
K06733.01,1.2894,0.0285,2.48,Mini-Neptune,1.865,5826.0,18.1381,4.0459,5.8347,False,13.897
K06969.01,1.7905,0.0301,32.19,Super-Jupiter,1.131,6586.0,2.5083,1.5046,2.1698,False,12.45
K07416.01,37.4647,0.2234,0.97,Rocky (Earth-like),1.06,6266.0,2.4909,1.4993,2.1622,False,12.052
K07673.01,80.7699,0.3624,1.87,Super-Earth,0.973,4965.0,1.5905,1.1981,1.7278,False,13.026
K07775.01,89.9458,0.3781,3.46,Mini-Neptune,0.891,5115.0,2.2734,1.4324,2.0657,False,13.64
K07780.01,5.3361,0.0647,1.52,Super-Earth,1.267,6742.0,7.6541,2.6283,3.7902,False,12.691
K07880.01,623.7077,1.4471,1.81,Super-Earth,1.039,6626.0,2.2161,1.4142,2.0395,True,13.379
K08089.01,141.4003,0.7905,41.55,Super-Jupiter,3.295,4936.0,118.3507,10.335,14.9041,False,12.783
K06630.01,34.6506,0.2561,12.35,Super-Jupiter,1.866,6681.0,31.3074,5.3155,7.6656,False,12.954
K06631.01,2.5627,0.0343,0.48,Rocky (Earth-like),0.823,5190.0,0.5261,0.6891,0.9937,False,13.273
K06860.01,0.5767,0.0121,0.43,Rocky (Earth-like),0.707,4524.0,0.1932,0.4176,0.6022,False,13.291
K06978.01,3.0755,0.0416,0.84,Rocky (Earth-like),1.014,5763.0,1.5266,1.1738,1.6927,False,13.359
K07676.01,5.3694,0.059,0.62,Rocky (Earth-like),0.951,5753.0,0.7422,0.8184,1.1803,False,13.786
K07678.01,13.0915,0.1104,0.79,Rocky (Earth-like),1.048,5919.0,1.8269,1.284,1.8517,False,11.993
K07680.01,219.2058,0.8172,2.66,Mini-Neptune,1.515,6990.0,6.8246,2.4818,3.579,False,12.449
K07888.01,4.7368,0.0563,0.6,Rocky (Earth-like),1.06,6088.0,1.2598,1.0663,1.5377,False,13.922
K07991.01,11.9451,0.1175,3.32,Mini-Neptune,1.517,5094.0,10.4698,3.0739,4.4329,False,12.609
K07100.01,0.8249,0.016,78.0,Super-Jupiter,0.798,5658.0,2.5154,1.5067,2.1728,False,12.372
K07209.01,8.2553,0.0957,3.28,Mini-Neptune,1.714,5403.0,9.9091,2.9905,4.3126,False,13.816
K07427.01,7.8935,0.0774,0.78,Rocky (Earth-like),0.991,6306.0,1.7449,1.2549,1.8097,False,13.954
K07430.01,1.3205,0.0349,18.94,Super-Jupiter,3.257,5172.0,116.2055,10.2409,14.7684,False,11.466
K07540.01,21.9805,0.1447,0.92,Rocky (Earth-like),0.837,5573.0,0.7582,0.8272,1.1929,False,13.852
K07685.01,64.7403,0.3076,1.35,Super-Earth,0.926,5999.0,1.6097,1.2053,1.7382,False,13.219
K07685.02,33.5029,0.1983,1.08,Rocky (Earth-like),0.926,5999.0,1.6097,1.2053,1.7382,False,13.219
K07791.01,106.1873,0.4544,231.85,Super-Jupiter,1.11,3287.0,2450.7303,47.0296,67.8216,False,10.028
K06763.01,2.4469,0.0358,0.56,Rocky (Earth-like),1.022,5821.0,1.0992,0.996,1.4363,False,12.16
K06994.01,4.2591,0.0504,0.7,Rocky (Earth-like),0.942,5560.0,1.4849,1.1576,1.6694,False,12.832
K07435.01,1.3675,0.0245,0.82,Rocky (Earth-like),1.044,5836.0,1.1431,1.0157,1.4647,False,13.861
K07687.01,23.2666,0.1821,2.66,Mini-Neptune,1.487,5758.0,14.0543,3.5615,5.136,False,13.047
K08107.01,578.8876,1.4386,1.69,Super-Earth,1.185,6180.0,4.8094,2.0834,3.0045,False,11.402
K08109.01,218.7711,0.8017,250.2,Super-Jupiter,1.436,3297.0,2423.1333,46.7641,67.4387,False,12.429
K08205.01,260.4462,0.9615,25.39,Super-Jupiter,1.748,4845.0,30.0475,5.2075,7.5097,False,12.766
K07905.01,7.4752,0.0721,0.85,Rocky (Earth-like),0.894,5616.0,2.2905,1.4378,2.0734,False,13.075
K07116.01,2.5256,0.0367,0.62,Rocky (Earth-like),1.031,5821.0,1.1056,0.9989,1.4405,False,13.564
K07915.01,382.5891,1.038,2.15,Mini-Neptune,1.019,6337.0,2.2211,1.4158,2.0418,False,13.678
K07354.01,43.2676,0.2516,1.61,Super-Earth,1.135,5747.0,2.9258,1.625,2.3434,False,13.468
K07587.01,366.0889,0.9839,2.57,Mini-Neptune,0.948,5941.0,0.9981,0.9491,1.3687,True,11.616
K07708.01,6.7024,0.0691,1.82,Super-Earth,0.979,5466.0,3.9613,1.8908,2.7267,False,12.954
K07712.01,4.8302,0.0535,1.06,Rocky (Earth-like),0.877,5086.0,3.0311,1.654,2.3852,False,11.994
K07818.01,2.5244,0.0393,1.53,Super-Earth,1.266,6461.0,7.7401,2.643,3.8115,False,13.063
K07920.01,1.0435,0.0219,1.09,Rocky (Earth-like),1.281,6014.0,5.9206,2.3116,3.3335,False,13.292
K07923.01,395.1314,1.0007,0.97,Rocky (Earth-like),0.856,5060.0,0.4442,0.6332,0.9131,False,12.642
K00082.06,22.4099,0.1448,0.73,Rocky (Earth-like),0.806,4900.0,0.284,0.5063,0.7301,False,11.492
K08031.01,254.3367,0.9928,13.97,Super-Jupiter,2.018,5193.0,27.584,4.9894,7.1953,False,13.625
K00625.01,38.1385,0.2513,68.75,Super-Jupiter,1.456,6481.0,8.6897,2.8004,4.0385,False,13.592
K00626.02,8.0292,0.0787,0.99,Rocky (Earth-like),1.009,6063.0,1.7197,1.2458,1.7966,False,13.49
K00100.01,9.9664,0.1059,16.89,Super-Jupiter,1.595,6638.0,16.5142,3.8606,5.5674,False,12.598
K06680.01,5.5251,0.0598,0.8,Rocky (Earth-like),0.936,5600.0,0.9489,0.9254,1.3345,False,13.692
K06798.01,2.6419,0.0348,3.56,Mini-Neptune,0.805,5195.0,5.6292,2.254,3.2505,False,13.533
